NOM,PRENOM,id,name,description,link,pstrN,pstrNF,pstrNH,pstrVisages,pstrContact,txtMarr,txtCheat,txtDivorce,txtRelAvant,txtRelPendant,love
CHENOUGA,Lélie,1507451,Un viaje de locos,"As a prize for a beauty contest, two girls win a trip to Bariloche.",https://a.ltrbxd.com/resized/film-poster/3/1/3/8/3/5/313835-un-viaje-de-locos-0-230-0-345-crop.jpg?v=f72f995ca8,7,4,3,0,0,0,0,0,0,0,0
CHENOUGA,Lélie,1139532,The Dead Tree,The veneer of the story is a tale of chance love: two French expatriates strike up a chance romance when they meet on a ship headed back to South America.,https://a.ltrbxd.com/resized/film-poster/2/3/2/8/9/3/232893-the-dead-tree-0-230-0-345-crop.jpg?v=1816f39b01,2,1,1,0,1,0,0,0,0,1,2
CHENOUGA,Lélie,1019085,The Gang's All Here,A soldier falls for a chorus girl and then experiences trouble when he is posted to the Pacific.,https://a.ltrbxd.com/resized/film-poster/5/3/2/2/9/53229-the-gang-s-all-here-0-230-0-345-crop.jpg?v=e83b5c9233,26,11,5,1,1,0,0,0,0,1,1
CHENOUGA,Lélie,1302043,RockStar,"Rockstar is a 2015 Malayalam romantic comedy film directed by V. K. Prakash and produced by P. K. Ratheesh.Sidharth Menon makes his debut as the lead, titular role, who also co-produced the film under Build Block Productions. Lokanathan does the cinematography and Prashant Pillai scores the music. The story and script are written by Rajasree Balram.",https://a.ltrbxd.com/resized/film-poster/3/1/0/6/9/1/310691-rockstar-0-230-0-345-crop.jpg?v=42d4c6b9d1,2,1,1,1,0,0,0,0,0,0,0
CHENOUGA,Lélie,1225946,Our Dream Wedding,"Commitment-shy Haley is as anti-marriage as it gets, but when she tries on her grandma’s ‘magical’ wedding veil, she’s transported to her future, where she and long-term boyfriend Scott are happily married with two beautiful children. Shocked, Haley tracks down her family to make sense of her vision and her view on love is changed for good. Is Haley ready to take the veil off – and is she finally ready for what will come after?",https://a.ltrbxd.com/resized/film-poster/7/3/3/2/7/0/733270-our-dream-wedding-0-230-0-345-crop.jpg?v=d738544a7d,2,1,1,0,1,1,0,0,1,1,2
CHENOUGA,Lélie,1348262,El cimarrón,"El cimarrón is a love story about a young African couple, Marcos and Carolina, that takes place in the slavery era at the turn of the nineteen-century in a Caribbean island. After several futile escape plans, Marcos finally escaped. Now free, he returns to liberate his beloved Carolina.",https://a.ltrbxd.com/resized/film-poster/2/1/1/0/0/6/211006-el-cimarron-0-230-0-345-crop.jpg?v=dc406e9a82,6,2,4,0,0,0,0,0,1,1,2
CHENOUGA,Lélie,1539702,One Drachma Jasmine,"Alexis and Anna-Maria fall in love each other after a car accident. Alexis is rich and Anna-Maria is studying music. Her grandfather, a renowned conductor, now plays music in tavernas to win his bread. A boy who sells jasmine helps the couple stay together in the difficult moments.",https://a.ltrbxd.com/resized/film-poster/4/1/8/4/2/9/418429-one-drachma-jasmine-0-230-0-345-crop.jpg?v=bbe037f713,3,1,2,0,1,0,0,0,0,1,2
CHENOUGA,Lélie,1200037,The Night with Silena,"With the youthful remembrance of the mysterious beauty he used to secretly admire from afar still etched in his mind, a young man will unexpectedly spot a dead ringer of her and attempt to appease his long-suppressed feelings.",https://a.ltrbxd.com/resized/film-poster/5/7/9/7/0/6/579706-the-night-with-silena-0-230-0-345-crop.jpg?v=37eccbc3f7,2,1,1,0,0,0,0,0,0,0,0
CHENOUGA,Lélie,1005271,The Last Letter from Your Lover,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,https://a.ltrbxd.com/resized/film-poster/5/6/4/5/2/1/564521-the-last-letter-from-your-lover-0-230-0-345-crop.jpg?v=d122808328,7,3,4,1,0,0,0,0,1,0,2
CHENOUGA,Lélie,1048611,Northwood Pie,"A Community college burnout in the making Crispin, spends the majority of his time stuck on repeat with a longtime group of childhood friends. But his newfound desire to move out of his suburban hometown prompts him to land a job at the local, rundown Northwood Pizza. There he meets a group of employees as attached to their jobs as Crispin's friends are to their city; including Sierra, a girl whose musings lie deeper than most. Through his experiences with his friends, coworkers, and a kindling relationship,  Crispin Learns to embrace his higher ambitions.",https://a.ltrbxd.com/resized/film-poster/5/5/4/2/1/9/554219-northwood-pie-0-230-0-345-crop.jpg?v=02d74757ff,4,1,3,0,0,0,0,0,0,0,0
CHENOUGA,Lélie,1386572,Sea Tiger,Murder ensues when owners and hired help contrive against each other to obtain diamonds and gold ingots secretly hidden on a derelict and abandoned Japanese freighter left lying in anchor in a New Guinea cove at the end of WW II.,https://a.ltrbxd.com/resized/film-poster/5/9/8/6/1/1/598611-sea-tiger-0-230-0-345-crop.jpg?v=6ed0327383,6,2,4,1,1,0,0,0,0,0,0
CHENOUGA,Lélie,1004506,The Out-Laws,"A straight-laced bank manager is about to marry the love of his life. When his bank is held up by infamous Ghost Bandits during his wedding week, he believes his future in-laws who just arrived in town, are the infamous Out-Laws.",https://a.ltrbxd.com/resized/film-poster/8/2/7/3/8/0/827380-the-out-laws-0-230-0-345-crop.jpg?v=fcca47b3f4,4,2,2,0,0,1,0,0,1,1,2
CHENOUGA,Lélie,1355949,Savraska,A young boy nick-named Savraska after his last name (Savrasov) is desperately trying to get money for the March 8th presents to his mother and his classmate Serafima.,https://a.ltrbxd.com/resized/film-poster/4/0/1/8/0/0/401800-savraska-0-230-0-345-crop.jpg?v=6d5a432a71,3,2,1,0,0,0,0,0,0,0,0
CHENOUGA,Lélie,1327303,Columbus,"Ashwin is a college student who falls for Indu. His love for her becomes so distracting that he ignores his former career goals to concentrate on her. His zeal begins to annoy her. She irritably ignores him and goes to Delhi. Heartbroken, he follows her and becomes involved in a murder mystery and is unfortunately arrested. When released from jail he finds that she has left for good. He crosses paths with Neeraja  who promises to help him track her down. Neeraja and Ashwin start getting close to each other.",https://a.ltrbxd.com/resized/film-poster/3/4/6/7/0/8/346708-columbus-0-230-0-345-crop.jpg?v=324fbac096,3,2,1,0,0,0,0,0,1,0,2
CHENOUGA,Lélie,1352957,The Seventh Lie,"Lying is a universal language, spoken and understood by 7 billion people. none of us can evade the jinx of The Seventh Lie - Self Deception. Chauffeur Song claims to be a part-time killer. Or is he a womanizer, tries to get in the heart of his chum's wife Julianne? Julianne checks into a hotel with Song to discover his frightful plan. A sneaky Hotel Bellhop bumps into them. Could he come to Julianne's rescue? Or is he a brilliant con-artist who attempts to rip off moneyed guests of the hotel? In this hotel, he uncovers his darkest secret and comes across a Runaway Bride Gwen. The lives of these seemingly unassociated souls are interlaced together to face the appalling truth beneath their lies.",https://a.ltrbxd.com/resized/film-poster/2/1/2/6/0/1/212601-the-seventh-lie-0-230-0-345-crop.jpg?v=9635e699f8,3,1,2,0,0,0,0,0,0,0,0
CHENOUGA,Lélie,1409011,The Temptress,"Lottie Briscoe sees her boyfriend taken away by a scheming woman who defies her father's wishes and pushes back with an attempt to poison him.  A detective, Curtis Cooksey, is called in to investigate.",https://a.ltrbxd.com/resized/film-poster/7/6/8/5/6/1/768561-the-temptress-0-230-0-345-crop.jpg?v=769136ddd1,1,0,1,0,0,0,1,0,1,1,2
CHENOUGA,Lélie,1078619,INT. CAFÉ – NIGHT,"A short film exploring two stories about love, loss and reunion set inside a café in Kolkata, India.",https://a.ltrbxd.com/resized/film-poster/3/7/2/6/9/8/372698-int-cafe-night-0-230-0-345-crop.jpg?v=e5007f535d,4,2,2,0,1,0,0,0,0,0,1
CHENOUGA,Lélie,1297120,Amazing,"""Amazing"" centers on a video game company boss, Frank (Eric Mabius of TV's ""Ugly Betty""), who is eager to rush his firm's new thought-controlled basketball game to market, despite the objections of the project leader Bingshan (popular Chinese actor Huang Xiaoming), who warns that a bug in the system could escape the computer and infect players' brains.",https://a.ltrbxd.com/resized/film-poster/1/8/2/8/5/5/182855-amazing-0-230-0-345-crop.jpg?v=4a29783917,12,9,3,1,1,0,0,0,0,0,0
CHENOUGA,Lélie,1494237,You Never Can Tell,"Bebe Daniels is charming in this light comedy, based on a Saturday Evening Post story by Grace Lovell Bryan.",https://a.ltrbxd.com/resized/film-poster/5/9/0/6/9/7/590697-you-never-can-tell-0-230-0-345-crop.jpg?v=f429944d33,1,1,0,0,0,0,0,0,0,0,0
CHENOUGA,Lélie,1270181,Brummi,A cinematic reflection on the lives of two middle-aged gay men and the formative value of personal freedom.,https://a.ltrbxd.com/resized/film-poster/6/2/1/4/9/2/621492-brummi-0-230-0-345-crop.jpg?v=a98d341b34,2,0,1,1,1,0,0,0,1,1,1
CHENOUGA,Lélie,1656819,Artificial Intelligence Sex,"Hyunsoo, a college student, has a trauma to her ex-girlfriend. One day he buys a female mannequin to paint. However, it wasn't a mannequin that Hyunsoo bought, but a cutting-edge sex robot. Hyun-soo's ex-girlfriend Min-ji feels jealous when she sees him after having a hot night with Lara.  When she meets Minji again, Hyun-soo presents Lara the sex robot to her father, Cheonsu, and she experiences a new world from Lara.",https://a.ltrbxd.com/resized/film-poster/6/3/9/5/0/2/639502-artificial-intelligence-sex-0-230-0-345-crop.jpg?v=0bcb33f455,2,1,0,0,0,0,0,0,1,1,1
CHENOUGA,Lélie,1149014,Anitomo,"Sota Nishino is a good-looking high-school student. He meets Mai, who is his friend Yukihiro Nanase's younger sister. She is also a high-school student and somewhat naïve. Sota Nishino mutters to Yukihiro Nanase, ""Your sister is cute."" Mai overhears Sota's remark through the thin wall between her room and her brother's.",https://a.ltrbxd.com/resized/film-poster/5/0/2/8/5/7/502857-brother-s-friend-0-230-0-345-crop.jpg?v=bf5e0c0d36,11,4,7,1,1,0,0,0,0,1,1
CHENOUGA,Lélie,1066143,The City of the Future,"In Serra do Ramalho, in the drylands of Bahia, Milla, Gilmar and Igor will form an unconventional family that shuns convention and instead embraces love in all its dazzling iterations.",https://a.ltrbxd.com/resized/film-poster/3/3/6/5/1/7/336517-the-city-of-the-future-0-230-0-345-crop.jpg?v=e0bef74b40,2,0,2,1,1,0,0,0,1,1,1
CHENOUGA,Lélie,1114411,Ariane,"Ariane was Hungarian director Paul Czinner's first talking picture. Starring in the title role is Czinner's charming wife, Elizabeth Bergner, likewise making her talkie debut. Young, naive Ariane sets herself for an emotional fall when she falls in love with Konstantin (Rudolf Forster), a much older and very married businessman. For his part, Konstantin regards the girl as just another harmless fling -- until he realizes a shade too late that he's really in love with her after all. Filmed in German, Ariane was simultaneously lensed in an English-language version, The Loves of Ariane.",https://a.ltrbxd.com/resized/film-poster/1/0/3/1/8/4/103184-ariane-0-230-0-345-crop.jpg?v=f1e813872c,1,1,0,0,0,0,0,0,1,1,2
DELERUE,Éloïse,1003527,Broken Flowers,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.",https://a.ltrbxd.com/resized/film-poster/5/1/7/5/1/51751-broken-flowers-0-230-0-345-crop.jpg?v=9670db5470,1,0,1,0,0,0,0,0,1,1,2
DELERUE,Éloïse,1536171,Monique,"A young woman, Abby, makes a deal with her younger brother Danny, allowing him to seek refuge at her apartment after an illegal job gone wrong. However, as days pass, she begins to question the faithfulness of his side of the deal, as well as the oddly intimate relationship he shares with his mannequin-shaped package.",https://a.ltrbxd.com/resized/film-poster/9/6/5/5/9/8/965598-monique-0-230-0-345-crop.jpg?v=3a4c87a7cc,0,0,0,0,0,0,0,0,0,1,?
DELERUE,Éloïse,1075198,Me Tira da Mira,"Roberta is an employee of the Civil Police of Rio de Janeiro who infiltrates an energy realignment clinic to investigate the mysterious death of actress Antuérpia Fox. During the course of the investigation, Roberta will have to deal with the dramas of actress Natasha Ferrero, who is being ""cancelled"" on the internet, and with the reunion of her great love from the past, the federal police officer Rodrigo, who is investigating a suspicion of international trafficking involving the same clinic. For this mission, she will have the support of Isabela, her therapist, with whom, little by little, she forms a great duo.",https://a.ltrbxd.com/resized/film-poster/7/1/7/3/6/1/717361-me-tira-da-mira-0-230-0-345-crop.jpg?v=1bbb10502a,12,7,5,0,0,0,0,0,1,1,1
DELERUE,Éloïse,1433718,Farewell to Sankt Petersburg,A story about love between famous composer Johann Strauss and Russian beauty Olga.,https://a.ltrbxd.com/resized/film-poster/4/6/8/1/5/0/468150-farewell-to-sankt-petersburg-0-230-0-345-crop.jpg?v=b88c60ef74,2,1,1,1,1,0,0,0,0,1,2
DELERUE,Éloïse,1056725,Sweethearts,"Arliss goes to a coffee house to meet Jasmine on a blind date, but she's not quite what she seems.",https://a.ltrbxd.com/resized/film-poster/7/0/1/8/9/70189-sweethearts-0-230-0-345-crop.jpg?v=2bea8b8517,2,1,1,0,0,0,0,0,0,1,2
DELERUE,Éloïse,1147187,Kentucky Moonshine,The Ritz Brothers pretend to be Kentucky hillbillies in order to get a booking on a radio show.,https://a.ltrbxd.com/resized/film-poster/1/6/9/0/8/5/169085-kentucky-moonshine-0-230-0-345-crop.jpg?v=79b1042d10,6,1,5,1,1,0,0,0,0,0,1
DELERUE,Éloïse,1094668,Love and Fear,"Three sisters, played by Fanny Ardant, Greta Scacchi and Valeria Golino, struggle with their illusions, goals and desires in Margarethe von Trotta’s film adaptation of Anton Chekhov’s play.",https://a.ltrbxd.com/resized/film-poster/1/2/0/2/7/2/120272-love-and-fear-0-230-0-345-crop.jpg?v=75fef5248d,3,3,0,0,0,0,0,0,0,0,2
DELERUE,Éloïse,1166856,Lahoriye,"Lahoriye is the story of love. The love which does not see boundaries, the love which does not see nations. Kikar Singh (Amrinder Gill) is a clerk at DTO office and his family holds a piece of land which is right at the LOC. The people living in Border areas are familiar with the situation. Right across the land in Pakistan is a Kinnow farm where Ameeran (Sargun Mehta) works and live with her family. Kikar falls for Ameeran and slowly slowly even Ameeran falls for Kikar. What follows next is a tale of romance which is worth watching on the big screen.",https://a.ltrbxd.com/resized/film-poster/3/8/9/3/6/4/389364-lahoriye-0-230-0-345-crop.jpg?v=de63c357f3,2,1,1,0,0,0,0,0,0,1,2
DELERUE,Éloïse,1034960,Between Two Women,"Set in a Yorkshire milltown in 1957, Ellen Hardy is unhappily married but is close to her ten-year-old son, Victor. The family has recently moved house and Victor has started at a new school where Ellen has become friendly with his teacher, Kathy Thompson, who is keen to encourage him at art. As the friendship between the two women grows, Ellen's millworker husband, Hardy, feels increasingly alienated at home.",https://a.ltrbxd.com/resized/film-poster/1/1/9/6/6/3/119663-between-two-women-0-230-0-345-crop.jpg?v=f13039cd3a,3,3,1,1,0,0,0,0,1,1,2
DELERUE,Éloïse,1214091,أضواء المدينة,"So'aad is a poor girl who auditions for a role in a new film, but film producer Adel rejects her for she is not of noble origin. When she disguises herself as a princess, he is wholly charmed and offers her the role. How far will she go in acting?",https://a.ltrbxd.com/resized/film-poster/5/5/8/4/0/0/558400---0-230-0-345-crop.jpg?v=789209f626,5,1,4,0,0,0,0,0,0,0,1
DELERUE,Éloïse,1188319,Smiling Fish & Goat On Fire,"Two brothers share a house in LA's Fairfax district: Tony's a feckless actor, Chris is an accountant. Both are in relationships on rocky ground. As these emotions swirl, Tony meets his US Postal Service letter carrier, a single mom named Kathy who's come to LA from Wyoming with her daughter, a budding actress. Chris meets Anna, an Italian beauty working in the States for a few months wrangling animals on movie sets. Chris also befriends Clive, an aging and crusty man whose longing for his recently-deceased wife is a portrait of true love. Can Clive's example help Chris sort out his love life, and can Tony grow up enough to see the possibilities with Kathy and her daughter?",https://a.ltrbxd.com/resized/film-poster/9/8/0/3/3/98033-smiling-fish-goat-on-fire-0-230-0-345-crop.jpg?v=307ed52d95,5,3,2,0,0,0,0,0,1,1,2
DELERUE,Éloïse,1130445,Nana,Nana or Nanà is a French-Italian film by Christian-Jaque starring Charles Boyer. It is an adaptation of Émile Zola's novel Nana.,https://a.ltrbxd.com/resized/film-poster/9/9/2/6/1/99261-nana-0-230-0-345-crop.jpg?v=b770aebca5,6,2,4,0,0,0,0,0,0,0,0
DELERUE,Éloïse,1029446,My Tutor,"High school senior Bobby Chrystal fails his French class, which will block him from entering Yale. His rich, authoritarian father hires an attractive 29-year-old to tutor Bobby over the summer and help him pass a make-up exam. While Bobby's friends lead him away into strange excursions aimed at losing their virginity, Bobby finds all the extracurricular activities he needs with his new tutor.",https://a.ltrbxd.com/resized/film-poster/5/0/4/4/5/50445-my-tutor-0-230-0-345-crop.jpg?v=9b9cc850a1,2,1,1,0,1,0,0,0,0,1,2
DELERUE,Éloïse,1558509,Pocket Gangsters,Worldwide kidnapping have been a business of 150 billion Dollars per year. This is the kidnapping saga of a girl who is worth of millions. The kidnappers are professionals who are into kidnapping (pocketing) business. But what they are not aware is the true identity of the girl that they have kidnapped,https://a.ltrbxd.com/resized/film-poster/5/3/8/4/6/2/538462-pocket-gangsters-0-230-0-345-crop.jpg?v=6aa02e95a0,1,0,1,0,0,0,0,0,0,0,0
DELERUE,Éloïse,1896532,That time we started a (small) fire,"Emilio and Mia meet in springtime Madrid; both are strangers to the city. The more they get to know each other, the deeper they fall in love, making their inevitable separation all the more painful... She leaves with the arrival of summe",https://a.ltrbxd.com/resized/film-poster/1/1/8/7/3/0/5/1187305-that-time-we-started-a-small-fire-0-230-0-345-crop.jpg?v=78082fef10,2,1,1,1,1,0,0,0,0,1,2
DELERUE,Éloïse,1287322,The Robber Bridegroom,"In a small Southern town, a plantation owner is duped into thinking a thief is a kind stranger. To repay the stranger for stopping a robbery, the plantation owner invites him to his home to meet his daughter.",https://a.ltrbxd.com/resized/film-poster/5/3/9/7/8/4/539784-the-robber-bridegroom-0-230-0-345-crop.jpg?v=2c43d92322,1,0,1,0,0,0,0,0,0,0,1
DELERUE,Éloïse,1079167,"It's Boring Here, Pick Me Up","The first-person protagonist is a 27-year-old freelance writer who returns to her hometown from Tokyo, and she gets together with high school friend Satsuki and cameraman Suga to see Shiina, who they all admired in high school. Along the way, vivid memories from high school replay in the protagonist's mind.",https://a.ltrbxd.com/resized/film-poster/4/4/5/3/0/9/445309-it-s-boring-here-pick-me-up-0-230-0-345-crop.jpg?v=bef1459a06,3,2,1,0,0,0,0,0,0,0,2
DELERUE,Éloïse,1151876,All Kinds of Love,"After his commitment-phobic husband divorces him, a stuck-in-his-ways gay man tries to start over. When he becomes accidental roommates with a younger hip nerd who is as romantically challenged as he is, sparks fly. “All Kinds of Love” is a feel-good comedy about people trying to follow their hearts, whether it involves an intergenerational romance, a middle-aged interracial throuple or an artistic trans man looking for love in all the wrong places.",https://a.ltrbxd.com/resized/film-poster/8/4/9/3/3/5/849335-all-kinds-of-love-0-230-0-345-crop.jpg?v=10ab21c6db,8,7,1,1,1,0,0,1,1,1,2
DELERUE,Éloïse,1022091,Dracula,Dracula is searching for a woman who looks like his long dead wife.,https://a.ltrbxd.com/resized/film-poster/7/3/3/2/2/73322-dracula-0-230-0-345-crop.jpg?v=6e0a407717,1,0,1,0,0,0,0,0,0,0,2
DELERUE,Éloïse,1638666,My Wife's New Mom,"The young mother who came to shake her mother came! The granddaughter who lives on the man's house is attracted to her 25 year-old young mother. Busty chest, lumbar lumbar waist, and a bunch of angry ass! A young mother-in-law who boasts a good body. In addition, she is also interested in Taiho, but he keeps pushing the hand of the temptation. On the weekend when the elderly man and wife vacate the house, Taiho and his young mother-in-law fall into a taboo desire.",https://a.ltrbxd.com/resized/film-poster/4/2/8/0/0/6/428006-my-wife-s-new-stepmom-0-230-0-345-crop.jpg?v=2015ecd3df,2,1,1,0,1,0,0,0,0,1,2
DELERUE,Éloïse,1400595,Vuelta al paraíso,All men who arrive on a small island fall in love with the daughters of an old fisherman who live there.,https://a.ltrbxd.com/resized/film-poster/2/4/8/2/5/2/248252-vuelta-al-paraiso-0-230-0-345-crop.jpg?v=95be18bea7,4,3,1,0,1,0,0,0,0,1,2
DELERUE,Éloïse,1172009,The Washington Masquerade,"An honest, talented and well respected attorney defeats a corrupt incumbent U.S. Senator. After a very good start he has to face the subtle temptations and innocent looking traps of Washington.",https://a.ltrbxd.com/resized/film-poster/1/7/2/6/4/1/172641-the-washington-masquerade-0-230-0-345-crop.jpg?v=6b755a2a98,2,1,1,0,1,0,0,0,0,0,1
DELERUE,Éloïse,1616559,Wild Flower,Romance and office politics collide in this steamy thriller.,https://a.ltrbxd.com/resized/film-poster/9/3/6/6/5/9/936659-wild-flower-0-230-0-345-crop.jpg?v=86ce047000,1,1,0,0,0,0,0,0,0,1,1
DELERUE,Éloïse,1014769,"Faster, Faster","Angela is a young waitress who turns her back on society when she meets and falls in love with Pablo, a reckless criminal delinquent. Along with Pablo’s gang of car thieves, the pair embark on a drug and disco-fueled robbery spree as they hurtle toward oblivion.",https://a.ltrbxd.com/resized/film-poster/1/8/1/7/5/18175-faster-faster-0-230-0-345-crop.jpg?v=858016747a,2,1,1,1,1,0,0,0,0,1,1
DELERUE,Éloïse,1313356,Deep in the Jungle,"Nawin, a secret agent, goes rogue to rescue a mysterious woman, Jin, from the private military force that abducted her. They flee to her birthplace, pursued by the force's captain, and also by Jin’s brother, a killer capable of transforming into a giant serpent.",https://a.ltrbxd.com/resized/film-poster/3/4/6/9/1/34691-deep-in-the-jungle-0-230-0-345-crop.jpg?v=747f9ce4d3,1,1,0,0,0,0,0,0,0,0,0
DELERUE,Éloïse,1227812,Waray-Waray,"A young woman takes up a job as a cook in a wealthy couple's residence. Her employer, an elderly man is infatuated with her, much to the dismay of his arrogant wife.",https://a.ltrbxd.com/resized/film-poster/5/4/1/7/7/0/541770-waray-waray-0-230-0-345-crop.jpg?v=54c02a3ca2,?,?,?,1,1,0,1,0,0,1,2
DELERUE,Éloïse,1597569,Oysters,When Sheena and Javed meet the mutual attraction is palpable. But can Sheena escape the past that brings them together?,https://a.ltrbxd.com/resized/film-poster/9/5/8/7/1/8/958718-oysters-0-230-0-345-crop.jpg?v=c37fd9a356,1,1,0,0,0,0,0,0,?,1,2
DELERUE,Éloïse,1415672,Vengeance,"Jack Santos is a retired detective who is out to punish the men responsible for the murder of his mother, wife, and daughter.",https://a.ltrbxd.com/resized/film-poster/5/3/6/9/0/5/536905-vengeance-0-230-0-345-crop.jpg?v=e693bda3ce,2,1,1,0,0,0,0,0,1,0,1
DELERUE,Éloïse,1544790,Perfect Match,"Sydney is a successful Casting Director, looking for her 'Perfect Match'. Rhys is a lovable bachelor who has been eagerly awaiting their date together. However, as the date unfolds, Reece comes to realize that this is not what he signed up for!",https://a.ltrbxd.com/resized/film-poster/4/4/0/6/2/8/440628-perfect-match-0-230-0-345-crop.jpg?v=f7ca35b183,0,0,0,0,0,0,0,0,0,1,2
DELERUE,Éloïse,1591864,Myself Pendu,"The plot revolves around two guys, Preet and Harpal, who are from a middle class family and are carefree and not concerned about their future. They keep making schemes to make themselves rich. Their father tries to teach them the facts of life and to be efficient and independent. Their mother however supports them in whatever they do no matter how frivolous. The film takes a hilarious turn when the boys meet two rich girls and make a plan to get involved with the girls to extract money from them. In order to do this they need to adapt to the girls lifestyles and borrow money from their father. The plot gets murkier when they decide to marry the girls. Secrets are revealed and criminals are involved. What happens next? Do the boys succeed in their plan? Watch the movie to find out.",https://a.ltrbxd.com/resized/film-poster/3/0/0/9/4/5/300945-myself-pendu-0-230-0-345-crop.jpg?v=0d4b86707a,7,3,4,0,0,1,0,0,0,1,1
DELERUE,Éloïse,1254341,The Spellbinder,"Jed Marlowe is a brilliant, scheming, unscrupulous criminal lawyer whose specialty is defending criminal he knows is guilty but gets them off through loop-holes or bribery. Then his daughter, misled by her father’s courtroom performance, but unaware of his back-room tactics, marries the killer her father has just unjustly save from the electric chair. What’s a poor father to do?",https://a.ltrbxd.com/resized/film-poster/2/0/7/7/1/8/207718-the-spellbinder-0-230-0-345-crop.jpg?v=ee4dfc15e5,4,1,3,0,0,0,0,0,0,0,0
DELERUE,Éloïse,1307564,Bid'ah Cinta,"Relationship between Khalida (Ayushita) and Kamal (Dimas Aditya) not getting approval from both families which hate each other because of their differences. Their families have their own understanding about Islam.  The dispute between H. Rohili, Khalida's father and H. Jamat, Kamal's father having effects on their relationship. Would love erase all the hate between them?",https://a.ltrbxd.com/resized/film-poster/5/3/2/4/0/7/532407-bid-ah-cinta-0-230-0-345-crop.jpg?v=b851e650fd,3,1,2,0,0,0,0,0,1,1,2
DELERUE,Éloïse,1011016,Looking: The Movie,"Patrick returns to San Francisco for the first time in almost a year to celebrate a momentous event with his old friends. In the process, he must face the unresolved relationships he left behind and make difficult choices about what’s important to him.",https://a.ltrbxd.com/resized/film-poster/3/0/7/3/1/7/307317-looking-the-movie-0-230-0-345-crop.jpg?v=6d44fcaa27,1,0,1,0,0,0,0,0,1,?,?
DELERUE,Éloïse,1003940,She's Out of My League,"When he starts dating drop-dead gorgeous Molly, insecure airport security agent Kirk can't believe it. As his friends and family share their doubts about the relationship lasting, Kirk does everything he can to avoid losing Molly forever.",https://a.ltrbxd.com/resized/film-poster/2/9/4/1/6/29416-she-s-out-of-my-league-0-230-0-345-crop.jpg?v=8386fb9560,2,1,1,1,1,0,0,0,?,1,2
DELERUE,Éloïse,1015419,Valmont,"Set in Baroque France, a scheming widow and her lover make a bet regarding the corruption of a recently married woman. The lover, Valmont, bets that he can seduce her, even though she is an honorable woman. If he wins, he can have his lover to do as he will. However, in the process of seducing the married woman, Valmont falls in love.",https://a.ltrbxd.com/resized/film-poster/2/6/8/8/9/26889-valmont-0-230-0-345-crop.jpg?v=a461eb3417,4,3,1,1,1,0,0,0,1,1,2
DELERUE,Éloïse,1050822,Mister 880,"The Skipper is a charming old man loved by all his neighbors. What they don't know is that he is also Mr. 880, an amateurish counterfeiter who has amazingly managed to elude the Secret Service for 20 years.",https://a.ltrbxd.com/resized/film-poster/8/3/0/3/9/83039-mister-880-0-230-0-345-crop.jpg?v=c6fc7414a0,3,2,1,0,0,0,0,0,0,0,?
DELERUE,Éloïse,1537057,The Makeover,"Rodger Keaton is a socially challenged, clinically frigid, computer nerd, desperate single white male. Patricia Bartlett is a ruthless award winning journalist who has found her man. Pitted against overwhelming odds, Hollywood makeover Guru Brad Holloway is blackmailed via the threat of crippling publicity. Brad's challenge is a ""mission impossible"" makeover and he must prove with substantial results that his Ultimate Makeover Services are the 'Real Deal'. Over the next six weeks, Brad & Rodger take a most unlikely journey into often uncharted terrain, with hilarious & heart warming results at every turn. But can true change be given a deadline? And can anything with a deadline be thoroughly achieved? A willing dog can learn a thousand new tricks, but is self-identity a trick?",https://a.ltrbxd.com/resized/film-poster/5/4/4/7/5/54475-the-makeover-0-230-0-345-crop.jpg?v=91b767ae08,6,4,2,0,0,0,0,0,0,0,1
DELERUE,Éloïse,1276016,When I Was The Prettiest,"Sin Ae has been struggling with cancer for ten years now. Once again, she ends up being hospitalized for treatment. She starts sharing a hospital room with another girl who is looked after by her boyfriend. Little by little, the boyfriend begins to show interest to Sin Ae.",https://a.ltrbxd.com/resized/film-poster/4/3/5/9/4/1/435941-when-i-was-the-prettiest-0-230-0-345-crop.jpg?v=10352de848,2,1,1,0,0,0,?,0,1,1,2
DELERUE,Éloïse,1021042,Amphibian Man,"People living at a seashore town are frightened by reports of an unknown creature called ""the sea devil"". Nobody knows what it is, but it's really the son of doctor Salvator. The doctor performed surgery on his son and now young Ichtiander can live under water. This gives him certain advantages, but also creates a lot of problems.",https://a.ltrbxd.com/resized/film-poster/2/1/4/7/0/21470-amphibian-man-0-230-0-345-crop.jpg?v=ff9e132f18,2,1,1,0,0,0,0,0,0,0,0
DELERUE,Éloïse,1044019,Hugo Pool,Hugo Pool is a quirky tale of a Los Angeles pool cleaner who falls in love with a young man dying of Lou Gerhig's Disease.,https://a.ltrbxd.com/resized/film-poster/3/0/4/5/9/30459-hugo-pool-0-230-0-345-crop.jpg?v=4de3cc6d9e,1,1,0,0,0,0,0,0,0,1,2
